file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\index\analysis\IkTokenizerFactory.java,org.elasticsearch.index.analysis.IkTokenizerFactory,"getIkSmartTokenizerFactory/4[org.elasticsearch.index.analysis.IndexSettings,org.elasticsearch.index.analysis.Environment,java.lang.String,org.elasticsearch.index.analysis.Settings]",0,2,1,3,1,0,4,0,0,0,0.0,1.0,1.0,0.0,22,0,2,1,3,1,0,4,0,0,0,0.0,1.0,1.0,0.0,22
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\index\analysis\IkTokenizerFactory.java,org.elasticsearch.index.analysis.IkTokenizerFactory,"IkTokenizerFactory/4[org.elasticsearch.index.analysis.IndexSettings,org.elasticsearch.index.analysis.Environment,java.lang.String,org.elasticsearch.index.analysis.Settings]",2,1,1,4,0,0,4,0,0,0,0.0,1.0,1.0,0.0,13,2,1,1,4,0,0,4,0,0,0,0.0,1.0,1.0,0.0,13
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\index\analysis\IkTokenizerFactory.java,org.elasticsearch.index.analysis.IkTokenizerFactory,create/0,0,1,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,32,0,1,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,32
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\elasticsearch\index\analysis\IkTokenizerFactory.java,org.elasticsearch.index.analysis.IkTokenizerFactory,setSmart/1[boolean],2,1,1,4,1,0,1,0,0,0,1.0,0.0,0.0,1.0,26,2,1,1,4,1,0,1,0,0,0,1.0,0.0,0.0,1.0,26
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\QuickSortSet.java,org.wltea.analyzer.core.QuickSortSet.Cell,getLexeme/0,6,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,235,6,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,235
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\QuickSortSet.java,org.wltea.analyzer.core.QuickSortSet.Cell,compareTo/1[org.wltea.analyzer.core.QuickSortSet.Cell],1,1,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,223,1,1,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,223
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\QuickSortSet.java,org.wltea.analyzer.core.QuickSortSet.Cell,Cell/1[org.wltea.analyzer.core.Lexeme],1,0,2,6,0,0,1,0,0,0,0.0,1.0,1.0,0.0,216,1,0,2,6,0,0,1,0,0,0,0.0,1.0,1.0,0.0,216
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\QuickSortSet.java,org.wltea.analyzer.core.QuickSortSet.Cell,getNext/0,5,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,231,5,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,231
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\QuickSortSet.java,org.wltea.analyzer.core.QuickSortSet.Cell,getPrev/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,227,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,227
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,CN_QuantifierSegmenter/0,1,0,1,5,0,0,0,0,0,0,0.0,3.0,1.0,0.0,70,1,0,1,5,0,0,0,0,0,0,0.0,3.0,1.0,0.0,70
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,analyze/1[org.wltea.analyzer.core.AnalyzeContext],0,4,4,10,0,0,1,0,0,0,0.0,4.0,1.0,0.0,79,0,4,4,10,0,0,1,0,0,0,0.0,4.0,1.0,0.0,79
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,processCNumber/1[org.wltea.analyzer.core.AnalyzeContext],1,5,10,23,0,0,1,0,0,0,9.0,11.0,0.55,2.0,107,1,5,10,23,0,0,1,0,0,0,9.0,11.0,0.55,2.0,107
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,(initializer 1),0,0,2,6,0,1,0,1,0,0,0.0,0.0,-1.0,0.0,47,0,0,2,6,0,1,0,1,0,0,0.0,0.0,-1.0,0.0,47
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,processCount/1[org.wltea.analyzer.core.AnalyzeContext],1,15,12,40,1,4,1,1,0,0,16.0,0.0,0.0,5.0,143,1,15,12,40,1,4,1,1,0,0,16.0,0.0,0.0,5.0,143
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,outputNumLexeme/1[org.wltea.analyzer.core.AnalyzeContext],1,3,3,6,0,1,1,0,0,0,2.0,5.0,0.71428573,2.0,230,1,3,3,6,0,1,1,0,0,0,2.0,5.0,0.71428573,2.0,230
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,reset/0,0,0,1,5,0,0,0,0,0,0,0.0,2.0,1.0,0.0,98,0,0,1,5,0,0,0,0,0,0,0.0,2.0,1.0,0.0,98
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CN_QuantifierSegmenter.java,org.wltea.analyzer.core.CN_QuantifierSegmenter,needCountScan/1[org.wltea.analyzer.core.AnalyzeContext],1,7,8,14,3,1,1,0,0,0,9.0,2.0,0.18181819,2.0,209,1,7,8,14,3,1,1,0,0,0,9.0,2.0,0.18181819,2.0,209
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKAnalyzer.java,org.wltea.analyzer.lucene.IKAnalyzer,createComponents/1[java.lang.String],0,1,1,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,62,0,1,1,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,62
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKAnalyzer.java,org.wltea.analyzer.lucene.IKAnalyzer,IKAnalyzer/0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,44,0,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,44
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKAnalyzer.java,org.wltea.analyzer.lucene.IKAnalyzer,IKAnalyzer/1[org.wltea.analyzer.cfg.Configuration],1,0,1,4,0,0,1,0,0,0,0.0,1.0,1.0,0.0,52,1,0,1,4,0,0,1,0,0,0,0.0,1.0,1.0,0.0,52
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKTokenizer.java,org.wltea.analyzer.lucene.IKTokenizer,IKTokenizer/1[org.wltea.analyzer.cfg.Configuration],2,1,1,8,0,0,1,0,0,0,5.0,5.0,0.5,5.0,69,2,1,1,8,0,0,1,0,0,0,5.0,5.0,0.5,5.0,69
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKTokenizer.java,org.wltea.analyzer.lucene.IKTokenizer,end/0,0,0,1,6,0,1,0,0,0,0,3.0,2.0,0.4,2.0,123,0,0,1,6,0,1,0,0,0,0,3.0,2.0,0.4,2.0,123
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKTokenizer.java,org.wltea.analyzer.lucene.IKTokenizer,reset/0,0,1,1,5,0,0,0,0,0,0,1.0,1.0,0.5,1.0,116,0,1,1,5,0,0,0,0,0,0,1.0,1.0,0.5,1.0,116
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\lucene\IKTokenizer.java,org.wltea.analyzer.lucene.IKTokenizer,incrementToken/0,0,6,2,15,2,1,0,0,0,0,10.0,3.0,0.23076923,5.0,83,0,6,2,15,2,1,0,0,0,0,10.0,3.0,0.23076923,5.0,83
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\ISegmenter.java,org.wltea.analyzer.core.ISegmenter,reset/0,2,0,1,1,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,44,2,0,1,1,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,44
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\ISegmenter.java,org.wltea.analyzer.core.ISegmenter,analyze/1[org.wltea.analyzer.core.AnalyzeContext],1,0,1,1,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,38,1,0,1,1,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,38
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\help\CharacterHelper.java,org.wltea.analyzer.help.CharacterHelper,isCJKCharacter/1[char],0,0,11,9,2,1,1,0,0,0,10.0,0.0,0.0,1.0,21,0,0,11,9,2,1,1,0,0,0,10.0,0.0,0.0,1.0,21
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\help\CharacterHelper.java,org.wltea.analyzer.help.CharacterHelper,regularize/1[char],0,0,6,12,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,46,0,0,6,12,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,46
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\help\CharacterHelper.java,org.wltea.analyzer.help.CharacterHelper,isSpaceLetter/1[char],0,0,7,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,6,0,0,7,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,6
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\help\CharacterHelper.java,org.wltea.analyzer.help.CharacterHelper,isEnglishLetter/1[char],0,0,5,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,12,0,0,5,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,12
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\help\CharacterHelper.java,org.wltea.analyzer.help.CharacterHelper,isArabicNumber/1[char],0,0,3,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,17,0,0,3,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,17
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getLexemeText/0,1,0,2,6,2,0,0,0,0,0,0.0,2.0,1.0,0.0,186,1,0,2,6,2,0,0,0,0,0,0.0,2.0,1.0,0.0,186
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,"Lexeme/4[int,int,int,int]",7,0,2,9,0,0,4,0,0,0,0.0,4.0,1.0,0.0,65,7,0,2,9,0,0,4,0,0,0,0.0,4.0,1.0,0.0,65
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,setOffset/1[int],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,140,0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,140
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getLexemeType/0,2,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,207,2,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,207
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,compareTo/1[org.wltea.analyzer.core.Lexeme],1,2,5,19,5,0,1,0,0,0,0.0,8.0,1.0,0.0,117,1,2,5,19,5,0,1,0,0,0,0.0,8.0,1.0,0.0,117
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,equals/1[java.lang.Object],0,3,7,20,5,1,1,0,0,0,0.0,6.0,1.0,0.0,80,0,3,7,20,5,1,1,0,0,0,0.0,6.0,1.0,0.0,80
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,toString/0,0,3,1,7,1,1,0,0,0,0,0.0,4.0,1.0,0.0,275,0,3,1,7,1,1,0,0,0,0,0.0,4.0,1.0,0.0,275
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,"append/2[org.wltea.analyzer.core.Lexeme,int]",1,3,3,10,2,0,2,0,0,0,0.0,5.0,1.0,0.0,261,1,3,3,10,2,0,2,0,0,0,0.0,5.0,1.0,0.0,261
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getLexemeTypeString/0,2,0,10,24,10,0,0,0,0,0,0.0,10.0,1.0,0.0,215,2,0,10,24,10,0,0,0,0,0,0.0,10.0,1.0,0.0,215
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getLength/0,14,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,171,14,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,171
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getOffset/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,136,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,136
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,setBegin/1[int],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,155,0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,155
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getEndPosition/0,4,0,1,3,1,0,0,0,0,0,0.0,3.0,1.0,0.0,163,4,0,1,3,1,0,0,0,0,0,0.0,3.0,1.0,0.0,163
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,setLexemeType/1[int],0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,251,0,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,251
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,setLexemeText/1[java.lang.String],1,0,2,10,0,0,1,0,0,0,0.0,4.0,1.0,0.0,193,1,0,2,10,0,0,1,0,0,0,0.0,4.0,1.0,0.0,193
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,setLength/1[int],0,0,2,6,0,0,1,0,0,0,0.0,2.0,1.0,0.0,175,0,0,2,6,0,0,1,0,0,0,0.0,2.0,1.0,0.0,175
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getBegin/0,9,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,144,9,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,144
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,getBeginPosition/0,4,0,1,3,1,0,0,0,0,0,0.0,2.0,1.0,0.0,151,4,0,1,3,1,0,0,0,0,0,0.0,2.0,1.0,0.0,151
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\Lexeme.java,org.wltea.analyzer.core.Lexeme,hashCode/0,0,3,1,5,1,2,0,0,0,0,0.0,3.0,1.0,0.0,107,0,3,1,5,1,2,0,0,0,0,0.0,3.0,1.0,0.0,107
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,isLetterConnector/1[char],1,0,2,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,276,1,0,2,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,276
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,isNumConnector/1[char],1,0,2,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,286,1,0,2,4,1,1,1,0,0,0,0.0,1.0,1.0,0.0,286
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,analyze/1[org.wltea.analyzer.core.AnalyzeContext],0,5,2,12,0,1,1,0,0,0,0.0,2.0,1.0,0.0,90,0,5,2,12,0,1,1,0,0,0,0.0,2.0,1.0,0.0,90
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,processArabicLetter/1[org.wltea.analyzer.core.AnalyzeContext],1,8,11,35,1,3,1,0,0,0,13.0,19.0,0.59375,3.0,227,1,8,11,35,1,3,1,0,0,0,13.0,19.0,0.59375,3.0,227
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,processMixLetter/1[org.wltea.analyzer.core.AnalyzeContext],1,8,13,36,1,3,1,0,0,0,18.0,20.0,0.5263158,3.0,127,1,8,13,36,1,3,1,0,0,0,18.0,20.0,0.5263158,3.0,127
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,reset/0,0,0,1,8,0,0,0,0,0,0,0.0,6.0,1.0,0.0,111,0,0,1,8,0,0,0,0,0,0,0.0,6.0,1.0,0.0,111
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,processEnglishLetter/1[org.wltea.analyzer.core.AnalyzeContext],1,6,9,33,1,3,1,0,0,0,10.0,19.0,0.6551724,3.0,181,1,6,9,33,1,3,1,0,0,0,10.0,19.0,0.6551724,3.0,181
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LetterSegmenter.java,org.wltea.analyzer.core.LetterSegmenter,LetterSegmenter/0,1,0,1,10,0,0,0,0,0,0,0.0,8.0,1.0,0.0,75,1,0,1,10,0,0,0,0,0,0,0.0,8.0,1.0,0.0,75
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CJKSegmenter.java,org.wltea.analyzer.core.CJKSegmenter,reset/0,0,0,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,121,0,0,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,121
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CJKSegmenter.java,org.wltea.analyzer.core.CJKSegmenter,analyze/1[org.wltea.analyzer.core.AnalyzeContext],0,16,12,43,0,4,1,1,0,0,16.0,2.0,0.11111111,5.0,53,0,16,12,43,0,4,1,1,0,0,16.0,2.0,0.11111111,5.0,53
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\CJKSegmenter.java,org.wltea.analyzer.core.CJKSegmenter,CJKSegmenter/0,1,0,1,3,0,0,0,0,0,0,0.0,1.0,1.0,0.0,46,1,0,1,3,0,0,0,0,0,0,0.0,1.0,1.0,0.0,46
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,removeTail/0,1,5,2,14,1,2,0,0,0,0,3.0,5.0,0.625,1.0,105,1,5,2,14,1,2,0,0,0,0,3.0,5.0,0.625,1.0,105
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,getPWeight/0,1,4,3,11,1,3,0,1,0,0,5.0,0.0,0.0,3.0,172,1,4,3,11,1,3,0,1,0,0,5.0,0.0,0.0,3.0,172
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,getXWeight/0,1,4,3,9,1,2,0,1,0,0,5.0,0.0,0.0,3.0,158,1,4,3,9,1,2,0,1,0,0,5.0,0.0,0.0,3.0,158
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,compareTo/1[org.wltea.analyzer.core.LexemePath],0,4,13,49,13,0,1,0,0,0,0.0,20.0,1.0,0.0,197,0,4,13,49,13,0,1,0,0,0,0.0,20.0,1.0,0.0,197
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,toString/0,0,3,2,12,1,2,0,1,0,0,3.0,3.0,0.5,2.0,243,0,3,2,12,1,2,0,1,0,0,3.0,3.0,0.5,2.0,243
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,LexemePath/0,3,0,1,5,0,0,0,0,0,0,0.0,3.0,1.0,0.0,40,3,0,1,5,0,0,0,0,0,0,0.0,3.0,1.0,0.0,40
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,getPathLength/0,2,0,1,3,1,0,0,0,0,0,0.0,2.0,1.0,0.0,149,2,0,1,3,1,0,0,0,0,0,0.0,2.0,1.0,0.0,149
C:\Users\syuuj\gitProject\analysis-ik\src\main\java\org\wltea\analyzer\core\LexemePath.java,org.wltea.analyzer.core.LexemePath,getPathBegin/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,129,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,129
